Location,Full Date,Month,Year,Oil,Gas,Misc,Total,,,,,,,,,,,,,,
Ardmore Woodford,3/3/2017,March,2017,2,0,0,2,,,,,,,,,,,,,,
Ardmore Woodford,3/10/2017,March,2017,2,0,0,2,,,,,,,,,,,,,,
Ardmore Woodford,3/17/2017,March,2017,2,0,0,2,,,,,,,,,,,,,,
Ardmore Woodford,3/24/2017,March,2017,2,0,0,2,,,,,,,,,,,,,,
Ardmore Woodford,3/31/2017,March,2017,2,0,0,2,,,,,,,,,,,,,,
Ardmore Woodford,4/7/2017,April,2017,2,0,0,2,,,,,,,,,,,,,,
Ardmore Woodford,4/13/2017,April,2017,1,1,0,2,,,,,,,,,,,,,,
Ardmore Woodford,4/21/2017,April,2017,1,1,0,2,,,,,,,,,,,,,,
Ardmore Woodford,4/28/2017,April,2017,1,1,0,2,,,,,,,,,,,,,,
Ardmore Woodford,5/5/2017,May,2017,0,1,0,1,,,,,,,,,,,,,,
Ardmore Woodford,5/12/2017,May,2017,0,1,0,1,,,,,,,,,,,,,,
Ardmore Woodford,5/19/2017,May,2017,0,1,0,1,,,,,,,,,,,,,,
Ardmore Woodford,5/26/2017,May,2017,0,1,0,1,,,,,,,,,,,,,,
Ardmore Woodford,6/2/2017,June,2017,0,1,0,1,,,,,,,,,,,,,,
Ardmore Woodford,6/9/2017,June,2017,0,0,0,0,,,,,,,,,,,,,,
Ardmore Woodford,6/16/2017,June,2017,0,0,0,0,,,,,,,,,,,,,,
Ardmore Woodford,6/23/2017,June,2017,1,0,0,1,,,,,,,,,,,,,,
Ardmore Woodford,6/30/2017,June,2017,1,0,0,1,,,,,,,,,,,,,,
Ardmore Woodford,7/7/2017,July,2017,1,0,0,1,,,,,,,,,,,,,,
Ardmore Woodford,7/14/2017,July,2017,1,0,0,1,,,,,,,,,,,,,,
Ardmore Woodford,7/21/2017,July,2017,1,0,0,1,,,,,,,,,,,,,,
Ardmore Woodford,7/28/2017,July,2017,1,0,0,1,,,,,,,,,,,,,,
Ardmore Woodford,8/4/2017,August,2017,1,0,0,1,,,,,,,,,,,,,,
Ardmore Woodford,8/11/2017,August,2017,1,0,0,1,,,,,,,,,,,,,,
Ardmore Woodford,8/18/2017,August,2017,1,1,0,2,,,,,,,,,,,,,,
Ardmore Woodford,8/25/2017,August,2017,1,1,0,2,,,,,,,,,,,,,,
Ardmore Woodford,9/1/2017,September,2017,1,1,0,2,,,,,,,,,,,,,,
Ardmore Woodford,9/8/2017,September,2017,1,1,0,2,,,,,,,,,,,,,,
Ardmore Woodford,9/15/2017,September,2017,1,1,0,2,,,,,,,,,,,,,,
Ardmore Woodford,9/22/2017,September,2017,2,0,0,2,,,,,,,,,,,,,,
Ardmore Woodford,9/29/2017,September,2017,2,0,0,2,,,,,,,,,,,,,,
Ardmore Woodford,10/6/2017,October,2017,2,0,0,2,,,,,,,,,,,,,,
Ardmore Woodford,10/13/2017,October,2017,2,0,0,2,,,,,,,,,,,,,,
Ardmore Woodford,10/20/2017,October,2017,2,0,0,2,,,,,,,,,,,,,,
Ardmore Woodford,10/27/2017,October,2017,2,0,0,2,,,,,,,,,,,,,,
Ardmore Woodford,11/3/2017,November,2017,1,0,0,1,,,,,,,,,,,,,,
Ardmore Woodford,11/10/2017,November,2017,1,0,0,1,,,,,,,,,,,,,,
Ardmore Woodford,11/17/2017,November,2017,1,0,0,1,,,,,,,,,,,,,,
Ardmore Woodford,11/22/2017,November,2017,1,0,0,1,,,,,,,,,,,,,,
Ardmore Woodford,12/1/2017,December,2017,1,0,0,1,,,,,,,,,,,,,,
Ardmore Woodford,12/8/2017,December,2017,1,0,0,1,,,,,,,,,,,,,,
Ardmore Woodford,12/15/2017,December,2017,1,0,0,1,,,,,,,,,,,,,,
Ardmore Woodford,12/22/2017,December,2017,1,0,0,1,,,,,,,,,,,,,,
Ardmore Woodford,12/29/2017,December,2017,1,0,0,1,,,,,,,,,,,,,,
Ardmore Woodford,1/5/2018,January,2018,1,0,0,1,,,,,,,,,,,,,,
Ardmore Woodford,1/12/2018,January,2018,1,0,0,1,,,,,,,,,,,,,,
Ardmore Woodford,1/19/2018,January,2018,1,0,0,1,,,,,,,,,,,,,,
Ardmore Woodford,1/26/2018,January,2018,1,0,0,1,,,,,,,,,,,,,,
Ardmore Woodford,2/2/2018,February,2018,1,0,0,1,,,,,,,,,,,,,,
Ardmore Woodford,2/9/2018,February,2018,2,0,0,2,,,,,,,,,,,,,,
Ardmore Woodford,2/16/2018,February,2018,1,0,0,1,,,,,,,,,,,,,,
Ardmore Woodford,2/23/2018,February,2018,1,0,0,1,,,,,,,,,,,,,,
Ardmore Woodford,3/2/2018,March,2018,1,0,0,1,,,,,,,,,,,,,,
Ardmore Woodford,3/9/2018,March,2018,1,0,0,1,,,,,,,,,,,,,,
Ardmore Woodford,3/16/2018,March,2018,1,0,0,1,,,,,,,,,,,,,,
Ardmore Woodford,3/23/2018,March,2018,1,0,0,1,,,,,,,,,,,,,,
Ardmore Woodford,3/29/2018,March,2018,1,0,0,1,,,,,,,,,,,,,,
Ardmore Woodford,4/6/2018,April,2018,1,0,0,1,,,,,,,,,,,,,,
Ardmore Woodford,4/13/2018,April,2018,1,0,0,1,,,,,,,,,,,,,,
Ardmore Woodford,4/20/2018,April,2018,1,0,0,1,,,,,,,,,,,,,,
Ardmore Woodford,4/27/2018,April,2018,2,0,0,2,,,,,,,,,,,,,,
Ardmore Woodford,5/4/2018,May,2018,2,0,0,2,,,,,,,,,,,,,,
Ardmore Woodford,5/11/2018,May,2018,2,0,0,2,,,,,,,,,,,,,,
Ardmore Woodford,5/18/2018,May,2018,2,0,0,2,,,,,,,,,,,,,,
Ardmore Woodford,5/25/2018,May,2018,3,0,0,3,,,,,,,,,,,,,,
Ardmore Woodford,6/1/2018,June,2018,3,0,0,3,,,,,,,,,,,,,,
Ardmore Woodford,6/8/2018,June,2018,3,0,0,3,,,,,,,,,,,,,,
Ardmore Woodford,6/15/2018,June,2018,3,0,0,3,,,,,,,,,,,,,,
Ardmore Woodford,6/22/2018,June,2018,3,0,0,3,,,,,,,,,,,,,,
Ardmore Woodford,6/29/2018,June,2018,3,0,0,3,,,,,,,,,,,,,,
Ardmore Woodford,7/6/2018,July,2018,2,0,0,2,,,,,,,,,,,,,,
Ardmore Woodford,7/13/2018,July,2018,2,0,0,2,,,,,,,,,,,,,,
Ardmore Woodford,7/20/2018,July,2018,2,0,0,2,,,,,,,,,,,,,,
Ardmore Woodford,7/27/2018,July,2018,1,1,0,2,,,,,,,,,,,,,,
Ardmore Woodford,8/3/2018,August,2018,1,1,0,2,,,,,,,,,,,,,,
Ardmore Woodford,8/10/2018,August,2018,1,1,0,2,,,,,,,,,,,,,,
Ardmore Woodford,8/17/2018,August,2018,1,1,0,2,,,,,,,,,,,,,,
Ardmore Woodford,8/24/2018,August,2018,1,1,0,2,,,,,,,,,,,,,,
Ardmore Woodford,8/31/2018,August,2018,1,1,0,2,,,,,,,,,,,,,,
Ardmore Woodford,9/7/2018,September,2018,1,1,0,2,,,,,,,,,,,,,,
Ardmore Woodford,9/14/2018,September,2018,1,1,0,2,,,,,,,,,,,,,,
Ardmore Woodford,9/21/2018,September,2018,1,1,0,2,,,,,,,,,,,,,,
Ardmore Woodford,9/28/2018,September,2018,1,2,0,3,,,,,,,,,,,,,,
Ardmore Woodford,10/5/2018,October,2018,1,2,0,3,,,,,,,,,,,,,,
Ardmore Woodford,10/12/2018,October,2018,1,2,0,3,,,,,,,,,,,,,,
Ardmore Woodford,10/19/2018,October,2018,1,2,0,3,,,,,,,,,,,,,,
Ardmore Woodford,10/26/2018,October,2018,1,2,0,3,,,,,,,,,,,,,,
Ardmore Woodford,11/2/2018,November,2018,1,2,0,3,,,,,,,,,,,,,,
Ardmore Woodford,11/9/2018,November,2018,1,2,0,3,,,,,,,,,,,,,,
Ardmore Woodford,11/16/2018,November,2018,1,2,0,3,,,,,,,,,,,,,,
Ardmore Woodford,11/21/2018,November,2018,1,2,0,3,,,,,,,,,,,,,,
Ardmore Woodford,11/30/2018,November,2018,1,2,0,3,,,,,,,,,,,,,,
Ardmore Woodford,12/7/2018,December,2018,0,2,0,2,,,,,,,,,,,,,,
Ardmore Woodford,12/14/2018,December,2018,0,2,0,2,,,,,,,,,,,,,,
Ardmore Woodford,12/21/2018,December,2018,0,2,0,2,,,,,,,,,,,,,,
Ardmore Woodford,12/28/2018,December,2018,1,1,0,2,,,,,,,,,,,,,,
Ardmore Woodford,1/4/2019,January,2019,1,1,0,2,,,,,,,,,,,,,,
Ardmore Woodford,1/11/2019,January,2019,1,1,0,2,,,,,,,,,,,,,,
Ardmore Woodford,1/18/2019,January,2019,3,0,0,3,,,,,,,,,,,,,,
Ardmore Woodford,1/25/2019,January,2019,3,0,0,3,,,,,,,,,,,,,,
Ardmore Woodford,2/1/2019,February,2019,3,0,0,3,,,,,,,,,,,,,,
Ardmore Woodford,2/8/2019,February,2019,5,0,0,5,,,,,,,,,,,,,,
Ardmore Woodford,2/15/2019,February,2019,5,0,0,5,,,,,,,,,,,,,,
Ardmore Woodford,2/22/2019,February,2019,5,0,0,5,,,,,,,,,,,,,,
Ardmore Woodford,3/1/2019,March,2019,5,0,0,5,,,,,,,,,,,,,,
Ardmore Woodford,3/8/2019,March,2019,5,0,0,5,,,,,,,,,,,,,,
Ardmore Woodford,3/15/2019,March,2019,5,0,0,5,,,,,,,,,,,,,,
Ardmore Woodford,3/22/2019,March,2019,5,0,0,5,,,,,,,,,,,,,,
Ardmore Woodford,3/29/2019,March,2019,5,0,0,5,,,,,,,,,,,,,,
Ardmore Woodford,4/5/2019,April,2019,5,0,0,5,,,,,,,,,,,,,,
Ardmore Woodford,4/12/2019,April,2019,5,0,0,5,,,,,,,,,,,,,,
Ardmore Woodford,4/18/2019,April,2019,5,0,0,5,,,,,,,,,,,,,,
Ardmore Woodford,4/26/2019,April,2019,5,0,0,5,,,,,,,,,,,,,,
Ardmore Woodford,5/3/2019,May,2019,5,0,0,5,,,,,,,,,,,,,,
Ardmore Woodford,5/10/2019,May,2019,5,0,0,5,,,,,,,,,,,,,,
Ardmore Woodford,5/17/2019,May,2019,5,0,0,5,,,,,,,,,,,,,,
Ardmore Woodford,5/24/2019,May,2019,5,0,0,5,,,,,,,,,,,,,,
Ardmore Woodford,5/31/2019,May,2019,5,0,0,5,,,,,,,,,,,,,,
Ardmore Woodford,6/7/2019,June,2019,6,0,0,6,,,,,,,,,,,,,,
Ardmore Woodford,6/14/2019,June,2019,6,0,0,6,,,,,,,,,,,,,,
Ardmore Woodford,6/21/2019,June,2019,6,0,0,6,,,,,,,,,,,,,,
Ardmore Woodford,6/28/2019,June,2019,6,0,0,6,,,,,,,,,,,,,,
Ardmore Woodford,7/3/2019,July,2019,6,0,0,6,,,,,,,,,,,,,,
Ardmore Woodford,7/12/2019,July,2019,6,0,0,6,,,,,,,,,,,,,,
Ardmore Woodford,7/19/2019,July,2019,4,0,0,4,,,,,,,,,,,,,,
Ardmore Woodford,7/26/2019,July,2019,5,0,0,5,,,,,,,,,,,,,,
Ardmore Woodford,8/2/2019,August,2019,5,0,0,5,,,,,,,,,,,,,,
Ardmore Woodford,8/9/2019,August,2019,5,0,0,5,,,,,,,,,,,,,,
Ardmore Woodford,8/16/2019,August,2019,5,0,0,5,,,,,,,,,,,,,,
Ardmore Woodford,8/23/2019,August,2019,4,0,0,4,,,,,,,,,,,,,,
Ardmore Woodford,8/30/2019,August,2019,3,0,0,3,,,,,,,,,,,,,,
Ardmore Woodford,9/6/2019,September,2019,3,0,0,3,,,,,,,,,,,,,,
Ardmore Woodford,9/13/2019,September,2019,3,0,0,3,,,,,,,,,,,,,,
Ardmore Woodford,9/20/2019,September,2019,2,0,0,2,,,,,,,,,,,,,,
Ardmore Woodford,9/27/2019,September,2019,2,0,0,2,,,,,,,,,,,,,,
Ardmore Woodford,10/4/2019,October,2019,2,0,0,2,,,,,,,,,,,,,,
Ardmore Woodford,10/11/2019,October,2019,2,0,0,2,,,,,,,,,,,,,,
Ardmore Woodford,10/18/2019,October,2019,2,0,0,2,,,,,,,,,,,,,,
Ardmore Woodford,10/25/2019,October,2019,1,0,0,1,,,,,,,,,,,,,,
Ardmore Woodford,11/1/2019,November,2019,1,0,0,1,,,,,,,,,,,,,,
Ardmore Woodford,11/8/2019,November,2019,1,0,0,1,,,,,,,,,,,,,,
Ardmore Woodford,11/15/2019,November,2019,0,0,0,0,,,,,,,,,,,,,,
Ardmore Woodford,11/22/2019,November,2019,0,0,0,0,,,,,,,,,,,,,,
Ardmore Woodford,11/27/2019,November,2019,0,0,0,0,,,,,,,,,,,,,,
Ardmore Woodford,12/6/2019,December,2019,0,0,0,0,,,,,,,,,,,,,,
Ardmore Woodford,12/13/2019,December,2019,0,0,0,0,,,,,,,,,,,,,,
Ardmore Woodford,12/20/2019,December,2019,0,0,0,0,,,,,,,,,,,,,,
Ardmore Woodford,12/27/2019,December,2019,0,0,0,0,,,,,,,,,,,,,,
Ardmore Woodford,1/3/2020,January,2020,1,0,0,1,,,,,,,,,,,,,,
Ardmore Woodford,1/10/2020,January,2020,2,0,0,2,,,,,,,,,,,,,,
Ardmore Woodford,1/17/2020,January,2020,3,0,0,3,,,,,,,,,,,,,,
Ardmore Woodford,1/24/2020,January,2020,3,0,0,3,,,,,,,,,,,,,,
Ardmore Woodford,1/31/2020,January,2020,4,0,0,4,,,,,,,,,,,,,,
Ardmore Woodford,2/7/2020,February,2020,5,0,0,5,,,,,,,,,,,,,,
Ardmore Woodford,2/14/2020,February,2020,5,0,0,5,,,,,,,,,,,,,,
Ardmore Woodford,2/21/2020,February,2020,5,0,0,5,,,,,,,,,,,,,,
Ardmore Woodford,2/28/2020,February,2020,4,0,0,4,,,,,,,,,,,,,,
Ardmore Woodford,3/6/2020,March,2020,4,0,0,4,,,,,,,,,,,,,,
Ardmore Woodford,3/13/2020,March,2020,4,0,0,4,,,,,,,,,,,,,,
Ardmore Woodford,3/20/2020,March,2020,4,0,0,4,,,,,,,,,,,,,,
Ardmore Woodford,3/27/2020,March,2020,4,0,0,4,,,,,,,,,,,,,,
Ardmore Woodford,4/3/2020,April,2020,4,0,0,4,,,,,,,,,,,,,,
Ardmore Woodford,4/9/2020,April,2020,4,0,0,4,,,,,,,,,,,,,,
Ardmore Woodford,4/17/2020,April,2020,4,0,0,4,,,,,,,,,,,,,,
Ardmore Woodford,4/24/2020,April,2020,4,0,0,4,,,,,,,,,,,,,,
Ardmore Woodford,5/1/2020,May,2020,4,0,0,4,,,,,,,,,,,,,,
Ardmore Woodford,5/8/2020,May,2020,3,0,0,3,,,,,,,,,,,,,,
Ardmore Woodford,5/15/2020,May,2020,2,0,0,2,,,,,,,,,,,,,,
Ardmore Woodford,5/22/2020,May,2020,2,0,0,2,,,,,,,,,,,,,,
Ardmore Woodford,5/29/2020,May,2020,2,0,0,2,,,,,,,,,,,,,,
Ardmore Woodford,6/5/2020,June,2020,1,0,0,1,,,,,,,,,,,,,,
Ardmore Woodford,6/12/2020,June,2020,1,0,0,1,,,,,,,,,,,,,,
Ardmore Woodford,6/19/2020,June,2020,1,0,0,1,,,,,,,,,,,,,,
Ardmore Woodford,6/26/2020,June,2020,1,0,0,1,,,,,,,,,,,,,,
Ardmore Woodford,7/2/2020,July,2020,1,0,0,1,,,,,,,,,,,,,,
Ardmore Woodford,7/10/2020,July,2020,1,0,0,1,,,,,,,,,,,,,,
Ardmore Woodford,7/17/2020,July,2020,1,0,0,1,,,,,,,,,,,,,,
Ardmore Woodford,7/24/2020,July,2020,1,0,0,1,,,,,,,,,,,,,,
Ardmore Woodford,7/31/2020,July,2020,1,0,0,1,,,,,,,,,,,,,,
Ardmore Woodford,8/7/2020,August,2020,1,0,0,1,,,,,,,,,,,,,,
Ardmore Woodford,8/14/2020,August,2020,0,0,0,0,,,,,,,,,,,,,,
Ardmore Woodford,8/21/2020,August,2020,0,0,0,0,,,,,,,,,,,,,,
Ardmore Woodford,8/28/2020,August,2020,0,0,0,0,,,,,,,,,,,,,,
Ardmore Woodford,9/4/2020,September,2020,0,0,0,0,,,,,,,,,,,,,,
Ardmore Woodford,9/11/2020,September,2020,0,0,0,0,,,,,,,,,,,,,,
Ardmore Woodford,9/18/2020,September,2020,0,0,0,0,,,,,,,,,,,,,,
Ardmore Woodford,9/25/2020,September,2020,0,0,0,0,,,,,,,,,,,,,,
Ardmore Woodford,10/2/2020,October,2020,0,0,0,0,,,,,,,,,,,,,,
Ardmore Woodford,10/9/2020,October,2020,0,0,0,0,,,,,,,,,,,,,,
Ardmore Woodford,10/16/2020,October,2020,0,0,0,0,,,,,,,,,,,,,,
Ardmore Woodford,10/23/2020,October,2020,0,0,0,0,,,,,,,,,,,,,,
Ardmore Woodford,10/30/2020,October,2020,0,0,0,0,,,,,,,,,,,,,,
Ardmore Woodford,11/6/2020,November,2020,0,0,0,0,,,,,,,,,,,,,,
Ardmore Woodford,11/13/2020,November,2020,0,0,0,0,,,,,,,,,,,,,,
Ardmore Woodford,11/20/2020,November,2020,0,0,0,0,,,,,,,,,,,,,,
Ardmore Woodford,11/25/2020,November,2020,0,0,0,0,,,,,,,,,,,,,,
Ardmore Woodford,12/4/2020,December,2020,0,0,0,0,,,,,,,,,,,,,,
Ardmore Woodford,12/11/2020,December,2020,0,0,0,0,,,,,,,,,,,,,,
Ardmore Woodford,12/18/2020,December,2020,0,0,0,0,,,,,,,,,,,,,,
Ardmore Woodford,12/23/2020,December,2020,0,0,0,0,,,,,,,,,,,,,,
Ardmore Woodford,12/31/2020,December,2020,0,0,0,0,,,,,,,,,,,,,,
Ardmore Woodford,1/8/2021,January,2021,0,0,0,0,,,,,,,,,,,,,,
Ardmore Woodford,1/15/2021,January,2021,0,0,0,0,,,,,,,,,,,,,,
Ardmore Woodford,1/22/2021,January,2021,0,0,0,0,,,,,,,,,,,,,,
Ardmore Woodford,1/29/2021,January,2021,0,0,0,0,,,,,,,,,,,,,,
Ardmore Woodford,2/5/2021,February,2021,0,0,0,0,,,,,,,,,,,,,,
Ardmore Woodford,2/12/2021,February,2021,0,0,0,0,,,,,,,,,,,,,,
Ardmore Woodford,2/19/2021,February,2021,0,0,0,0,,,,,,,,,,,,,,
Ardmore Woodford,2/26/2021,February,2021,0,0,0,0,,,,,,,,,,,,,,
Ardmore Woodford,3/5/2021,March,2021,0,0,0,0,,,,,,,,,,,,,,
Ardmore Woodford,3/12/2021,March,2021,0,0,0,0,,,,,,,,,,,,,,
Ardmore Woodford,3/19/2021,March,2021,0,0,0,0,,,,,,,,,,,,,,
Ardmore Woodford,3/26/2021,March,2021,0,0,0,0,,,,,,,,,,,,,,
Ardmore Woodford,4/1/2021,April,2021,0,0,0,0,,,,,,,,,,,,,,
Ardmore Woodford,4/9/2021,April,2021,0,0,0,0,,,,,,,,,,,,,,
Ardmore Woodford,4/16/2021,April,2021,0,0,0,0,,,,,,,,,,,,,,
Ardmore Woodford,4/23/2021,April,2021,0,0,0,0,,,,,,,,,,,,,,
Ardmore Woodford,4/30/2021,April,2021,0,0,0,0,,,,,,,,,,,,,,
Ardmore Woodford,5/7/2021,May,2021,0,0,0,0,,,,,,,,,,,,,,
Ardmore Woodford,5/14/2021,May,2021,0,0,0,0,,,,,,,,,,,,,,
Ardmore Woodford,5/21/2021,May,2021,1,0,0,1,,,,,,,,,,,,,,
Ardmore Woodford,5/28/2021,May,2021,1,0,0,1,,,,,,,,,,,,,,
Ardmore Woodford,6/4/2021,June,2021,2,0,0,2,,,,,,,,,,,,,,
Ardmore Woodford,6/11/2021,June,2021,2,0,0,2,,,,,,,,,,,,,,
Ardmore Woodford,6/18/2021,June,2021,2,0,0,2,,,,,,,,,,,,,,
Ardmore Woodford,6/25/2021,June,2021,1,0,0,1,,,,,,,,,,,,,,
Ardmore Woodford,7/2/2021,July,2021,1,0,0,1,,,,,,,,,,,,,,
Ardmore Woodford,7/9/2021,July,2021,1,0,0,1,,,,,,,,,,,,,,
Ardmore Woodford,7/16/2021,July,2021,1,0,0,1,,,,,,,,,,,,,,
Ardmore Woodford,7/23/2021,July,2021,2,0,0,2,,,,,,,,,,,,,,
Ardmore Woodford,7/30/2021,July,2021,2,0,0,2,,,,,,,,,,,,,,
Ardmore Woodford,8/6/2021,August,2021,3,0,0,3,,,,,,,,,,,,,,
Ardmore Woodford,8/13/2021,August,2021,3,0,0,3,,,,,,,,,,,,,,
Ardmore Woodford,8/20/2021,August,2021,3,0,0,3,,,,,,,,,,,,,,
Ardmore Woodford,8/27/2021,August,2021,4,0,0,4,,,,,,,,,,,,,,
Ardmore Woodford,9/3/2021,September,2021,4,0,0,4,,,,,,,,,,,,,,
Ardmore Woodford,9/10/2021,September,2021,2,0,0,2,,,,,,,,,,,,,,
Ardmore Woodford,9/17/2021,September,2021,2,0,0,2,,,,,,,,,,,,,,
Ardmore Woodford,9/24/2021,September,2021,2,0,0,2,,,,,,,,,,,,,,
Ardmore Woodford,10/1/2021,October,2021,2,0,0,2,,,,,,,,,,,,,,
Ardmore Woodford,10/8/2021,October,2021,2,0,0,2,,,,,,,,,,,,,,
Ardmore Woodford,10/15/2021,October,2021,2,0,0,2,,,,,,,,,,,,,,
Ardmore Woodford,10/22/2021,October,2021,2,0,0,2,,,,,,,,,,,,,,
Ardmore Woodford,10/29/2021,October,2021,2,0,0,2,,,,,,,,,,,,,,
Ardmore Woodford,11/5/2021,November,2021,2,0,0,2,,,,,,,,,,,,,,
Ardmore Woodford,11/12/2021,November,2021,0,0,0,0,,,,,,,,,,,,,,
Ardmore Woodford,11/19/2021,November,2021,0,0,0,0,,,,,,,,,,,,,,
Ardmore Woodford,11/24/2021,November,2021,0,0,0,0,,,,,,,,,,,,,,
Ardmore Woodford,12/3/2021,December,2021,0,0,0,0,,,,,,,,,,,,,,
Ardmore Woodford,12/10/2021,December,2021,0,0,0,0,,,,,,,,,,,,,,
Ardmore Woodford,12/17/2021,December,2021,1,0,0,1,,,,,,,,,,,,,,
Ardmore Woodford,12/23/2021,December,2021,1,0,0,1,,,,,,,,,,,,,,
Ardmore Woodford,12/31/2021,December,2021,1,0,0,1,,,,,,,,,,,,,,
Ardmore Woodford,1/7/2022,January,2022,1,0,0,1,,,,,,,,,,,,,,
Ardmore Woodford,1/14/2022,January,2022,1,0,0,1,,,,,,,,,,,,,,
Ardmore Woodford,1/21/2022,January,2022,1,0,0,1,,,,,,,,,,,,,,
Ardmore Woodford,1/28/2022,January,2022,0,0,0,0,,,,,,,,,,,,,,
Ardmore Woodford,2/4/2022,February,2022,0,0,0,0,,,,,,,,,,,,,,
Ardmore Woodford,2/11/2022,February,2022,1,0,0,1,,,,,,,,,,,,,,
Ardmore Woodford,2/18/2022,February,2022,1,0,0,1,,,,,,,,,,,,,,
Ardmore Woodford,2/25/2022,February,2022,1,0,0,1,,,,,,,,,,,,,,
Ardmore Woodford,3/4/2022,March,2022,0,0,0,0,,,,,,,,,,,,,,
Ardmore Woodford,3/11/2022,March,2022,0,0,0,0,,,,,,,,,,,,,,
Ardmore Woodford,3/18/2022,March,2022,1,0,0,1,,,,,,,,,,,,,,
Ardmore Woodford,3/25/2022,March,2022,1,0,0,1,,,,,,,,,,,,,,
Ardmore Woodford,4/1/2022,April,2022,1,0,0,1,,,,,,,,,,,,,,
Ardmore Woodford,4/8/2022,April,2022,1,0,0,1,,,,,,,,,,,,,,
Ardmore Woodford,4/14/2022,April,2022,1,0,0,1,,,,,,,,,,,,,,
Ardmore Woodford,4/22/2022,April,2022,2,0,0,2,,,,,,,,,,,,,,
Ardmore Woodford,4/29/2022,April,2022,2,0,0,2,,,,,,,,,,,,,,
Ardmore Woodford,5/6/2022,May,2022,2,0,0,2,,,,,,,,,,,,,,
Ardmore Woodford,5/13/2022,May,2022,1,0,0,1,,,,,,,,,,,,,,
Ardmore Woodford,5/20/2022,May,2022,2,0,0,2,,,,,,,,,,,,,,
Ardmore Woodford,5/27/2022,May,2022,2,0,0,2,,,,,,,,,,,,,,
Ardmore Woodford,6/3/2022,June,2022,2,0,0,2,,,,,,,,,,,,,,
Ardmore Woodford,6/10/2022,June,2022,2,0,0,2,,,,,,,,,,,,,,
Ardmore Woodford,6/17/2022,June,2022,3,0,0,3,,,,,,,,,,,,,,
Ardmore Woodford,6/24/2022,June,2022,3,0,0,3,,,,,,,,,,,,,,
Arkoma Woodford,2/4/2011,February,2011,0,19,0,19,,,,,,,,,,,,,,
Arkoma Woodford,2/11/2011,February,2011,0,19,0,19,,,,,,,,,,,,,,
Arkoma Woodford,2/18/2011,February,2011,0,19,0,19,,,,,,,,,,,,,,
Arkoma Woodford,2/25/2011,February,2011,0,19,0,19,,,,,,,,,,,,,,
Arkoma Woodford,3/4/2011,March,2011,0,17,0,17,,,,,,,,,,,,,,
Arkoma Woodford,3/11/2011,March,2011,0,19,0,19,,,,,,,,,,,,,,
Arkoma Woodford,3/18/2011,March,2011,0,19,0,19,,,,,,,,,,,,,,
Arkoma Woodford,3/25/2011,March,2011,0,19,0,19,,,,,,,,,,,,,,
Arkoma Woodford,4/1/2011,April,2011,0,19,0,19,,,,,,,,,,,,,,
Arkoma Woodford,4/8/2011,April,2011,0,17,0,17,,,,,,,,,,,,,,
Arkoma Woodford,4/15/2011,April,2011,0,17,0,17,,,,,,,,,,,,,,
Arkoma Woodford,4/22/2011,April,2011,0,17,0,17,,,,,,,,,,,,,,
Arkoma Woodford,4/29/2011,April,2011,0,17,0,17,,,,,,,,,,,,,,
Arkoma Woodford,5/6/2011,May,2011,0,17,0,17,,,,,,,,,,,,,,
Arkoma Woodford,5/13/2011,May,2011,0,18,0,18,,,,,,,,,,,,,,
Arkoma Woodford,5/20/2011,May,2011,0,18,0,18,,,,,,,,,,,,,,
Arkoma Woodford,5/27/2011,May,2011,0,17,0,17,,,,,,,,,,,,,,
Arkoma Woodford,6/3/2011,June,2011,0,17,0,17,,,,,,,,,,,,,,
Arkoma Woodford,6/10/2011,June,2011,0,18,0,18,,,,,,,,,,,,,,
Arkoma Woodford,6/17/2011,June,2011,0,16,0,16,,,,,,,,,,,,,,
Arkoma Woodford,6/24/2011,June,2011,0,16,0,16,,,,,,,,,,,,,,
Arkoma Woodford,7/1/2011,July,2011,0,16,0,16,,,,,,,,,,,,,,
Arkoma Woodford,7/8/2011,July,2011,0,16,0,16,,,,,,,,,,,,,,
Arkoma Woodford,7/15/2011,July,2011,0,17,0,17,,,,,,,,,,,,,,
Arkoma Woodford,7/22/2011,July,2011,0,16,0,16,,,,,,,,,,,,,,
Arkoma Woodford,7/29/2011,July,2011,0,17,0,17,,,,,,,,,,,,,,
Arkoma Woodford,8/5/2011,August,2011,0,17,0,17,,,,,,,,,,,,,,
Arkoma Woodford,8/12/2011,August,2011,0,17,0,17,,,,,,,,,,,,,,
Arkoma Woodford,8/19/2011,August,2011,0,17,0,17,,,,,,,,,,,,,,
Arkoma Woodford,8/26/2011,August,2011,0,17,0,17,,,,,,,,,,,,,,
Arkoma Woodford,9/2/2011,September,2011,0,17,0,17,,,,,,,,,,,,,,
Arkoma Woodford,9/9/2011,September,2011,0,17,0,17,,,,,,,,,,,,,,
Arkoma Woodford,9/16/2011,September,2011,0,17,0,17,,,,,,,,,,,,,,
Arkoma Woodford,9/23/2011,September,2011,0,17,0,17,,,,,,,,,,,,,,
Arkoma Woodford,9/30/2011,September,2011,0,17,0,17,,,,,,,,,,,,,,
Arkoma Woodford,10/7/2011,October,2011,0,17,0,17,,,,,,,,,,,,,,
Arkoma Woodford,10/14/2011,October,2011,0,17,0,17,,,,,,,,,,,,,,
Arkoma Woodford,10/21/2011,October,2011,0,17,0,17,,,,,,,,,,,,,,
Arkoma Woodford,10/28/2011,October,2011,0,18,0,18,,,,,,,,,,,,,,
